condition_id,number,raw_answer,answer
high,51228,c,C
high,51229,c,C
high,51230,a,A
high,51231,c,C
high,51232,b,B
high,51233,b,B
high,51234,c,C
high,51235,b,B
high,51236,a,A
high,51237,b,B
high,51238,a,A
high,51239,b,B
high,51240,c,C
high,51241,a,A
high,51242,c,C
high,51243,a,A
high,51244,b,B
high,51245,b,B
high,51246,a,A
high,51247,b,B
high,51248,c,C
high,51249,b,B
high,51250,a,A
high,51251,b,B
high,51252,c,C
high,51253,c,C
high,51254,b,B
high,51255,c,C
high,51256,a,A
high,51257,a,A
high,51258,c,C
high,51259,a,A
high,51260,b,B
high,51261,a,A
high,51262,c,C
high,51263,a,A
high,51264,b,B
high,51265,c,C
high,51266,a,A
high,51267,c,C
high,51268,b,B
high,51269,c,C
high,51270,a,A
high,51271,c,C
high,51272,b,B
high,51273,c,C
high,51274,a,A
high,51275,c,C
high,51276,b,B
high,51277,b,B
high,51278,c,C
high,51279,b,B
high,51280,a,A
high,51281,c,C
high,51282,b,B
high,51283,c,C
high,51284,a,A
high,51285,c,C
high,51286,a,A
high,51287,c,C
high,51288,b,B
high,51289,a,A
high,51290,b,B
high,51291,a,A
high,51292,c,C
high,51293,c,C
high,51294,a,A
high,51295,c,C
high,51296,b,B
high,51297,a,A
high,51298,c,C
high,51299,a,A
high,51300,b,B
high,51301,b,B
high,51302,a,A
high,51303,b,B
high,51304,c,C
high,51305,c,C
high,51306,a,A
high,51307,c,C
high,51308,b,B
high,51309,a,A
high,51310,c,C
high,51311,a,A
high,51312,b,B
high,51313,c,C
high,51314,b,B
high,51315,c,C
high,51316,a,A
high,51317,c,C
high,51318,a,A
high,51319,c,C
high,51320,b,B
high,51321,c,C
high,51322,a,A
high,51323,c,C
high,51324,b,B
high,51325,a,A
high,51326,c,C
high,51327,a,A
high,51328,b,B
high,51329,a,A
high,51330,b,B
high,51331,a,A
high,51332,c,C
high,51333,b,B
high,51334,c,C
high,51335,b,B
high,51336,a,A
high,51337,c,C
high,51338,a,A
high,51339,c,C
high,51340,b,B
high,51341,a,A
high,51342,b,B
high,51343,a,A
high,51344,c,C
high,51345,b,B
high,51346,c,C
high,51347,b,B
high,51348,a,A
high,51349,c,C
high,51350,a,A
high,51351,c,C
high,51352,b,B
high,51353,c,C
high,51354,b,B
high,51355,c,C
high,51356,a,A
high,51357,b,B
high,51358,a,A
high,51359,b,B
high,51360,c,C
high,51361,b,B
high,51362,a,A
high,51363,b,B
high,51364,c,C
high,51365,c,C
high,51366,b,B
high,51367,c,C
high,51368,a,A
high,51369,a,A
high,51370,b,B
high,51371,a,A
high,51372,c,C
high,51373,c,C
high,51374,a,A
high,51375,c,C
high,51376,b,B
high,51377,c,C
high,51378,a,A
high,51379,c,C
high,51380,b,B
high,51381,b,B
high,51382,a,A
high,51383,b,B
high,51384,c,C
high,51385,c,C
high,51386,a,A
high,51387,c,C
high,51388,b,B
high,51389,b,B
high,51390,c,C
high,51391,b,B
high,51392,a,A
high,51393,c,C
high,51394,b,B
high,51395,c,C
high,51396,a,A
high,51397,a,A
high,51398,b,B
high,51399,a,A
high,51400,c,C
high,51401,b,B
high,51402,c,C
high,51403,b,B
high,51404,a,A
high,51405,b,B
high,51406,a,A
high,51407,b,B
high,51408,c,C
high,51409,a,A
high,51410,c,C
high,51411,a,A
high,51412,b,B
high,51413,b,B
high,51414,a,A
high,51415,b,B
high,51416,c,C
high,51417,c,C
high,51418,a,A
high,51419,c,C
high,51420,b,B
high,51421,b,B
high,51422,c,C
high,51423,b,B
high,51424,a,A
high,51425,c,C
high,51426,b,B
high,51427,c,C
high,51428,a,A
high,51429,b,B
high,51430,a,A
high,51431,b,B
high,51432,c,C
high,51433,b,B
high,51434,a,A
high,51435,b,B
high,51436,c,C
high,51437,a,A
high,51438,c,C
high,51439,a,A
high,51440,b,B
high,51441,b,B
high,51442,c,C
high,51443,b,B
high,51444,a,A
high,51445,a,A
high,51446,b,B
high,51447,a,A
high,51448,c,C
high,51449,b,B
high,51450,c,C
high,51451,b,B
high,51452,a,A
high,51453,c,C
high,51454,b,B
high,51455,c,C
high,51456,a,A
high,51457,c,C
high,51458,a,A
high,51459,c,C
high,51460,b,B
high,51461,c,C
high,51462,a,A
high,51463,c,C
high,51464,b,B
high,51465,b,B
high,51466,a,A
high,51467,b,B
high,51468,c,C
high,51469,b,B
high,51470,a,A
high,51471,b,B
high,51472,c,C
high,51473,a,A
high,51474,b,B
high,51475,a,A
high,51476,c,C
high,51477,c,C
high,51478,a,A
high,51479,c,C
high,51480,b,B
high,51481,a,A
high,51482,c,C
high,51483,a,A
high,51484,b,B
high,51485,c,C
high,51486,a,A
high,51487,c,C
high,51488,b,B
high,51489,a,A
high,51490,c,C
high,51491,a,A
high,51492,b,B
high,51493,a,A
high,51494,b,B
high,51495,a,A
high,51496,c,C
high,51497,a,A
high,51498,c,C
high,51499,a,A
high,51500,b,B
high,51501,b,B
high,51502,c,C
high,51503,b,B
high,51504,a,A
high,51505,b,B
high,51506,c,C
high,51507,b,B
high,51508,a,A
high,51509,c,C
high,51510,a,A
high,51511,c,C
high,51512,b,B
high,51513,b,B
high,51514,a,A
high,51515,b,B
high,51516,c,C
high,51517,a,A
high,51518,b,B
high,51519,a,A
high,51520,c,C
high,51521,a,A
high,51522,c,C
high,51523,a,A
high,51524,b,B
high,51525,c,C
high,51526,b,B
high,51527,c,C
high,51528,a,A
high,51529,a,A
high,51530,b,B
high,51531,a,A
high,51532,c,C
high,51533,a,A
high,51534,b,B
high,51535,a,A
high,51536,c,C
high,51537,c,C
high,51538,a,A
high,51539,c,C
high,51540,b,B
high,51541,a,A
high,51542,b,B
high,51543,a,A
high,51544,c,C
high,51545,c,C
high,51546,b,B
high,51547,c,C
high,51548,a,A
high,51549,c,C
high,51550,a,A
high,51551,c,C
high,51552,b,B
high,51553,a,A
high,51554,b,B
high,51555,a,A
high,51556,c,C
high,51557,a,A
high,51558,b,B
high,51559,a,A
high,51560,c,C
high,51561,c,C
high,51562,a,A
high,51563,c,C
high,51564,b,B
high,51565,c,C
high,51566,b,B
high,51567,c,C
high,51568,a,A
high,51569,a,A
high,51570,c,C
high,51571,a,A
high,51572,b,B
high,51573,a,A
high,51574,b,B
high,51575,a,A
high,51576,c,C
high,51577,b,B
high,51578,c,C
high,51579,b,B
high,51580,a,A
high,51581,b,B
high,51582,a,A
high,51583,b,B
high,51584,c,C
high,51585,c,C
high,51586,b,B
high,51587,c,C
high,51588,a,A
high,51589,b,B
high,51590,a,A
high,51591,b,B
high,51592,c,C
high,51593,b,B
high,51594,a,A
high,51595,b,B
high,51596,c,C
high,51597,a,A
high,51598,b,B
high,51599,a,A
high,51600,c,C
high,51601,c,C
high,51602,b,B
high,51603,c,C
high,51604,a,A
high,51605,c,C
high,51606,a,A
high,51607,c,C
high,51608,b,B
high,51609,c,C
high,51610,a,A
high,51611,c,C
high,51612,b,B
high,51613,a,A
high,51614,c,C
high,51615,a,A
high,51616,b,B
high,51617,c,C
high,51618,a,A
high,51619,c,C
high,51620,b,B
high,51621,b,B
high,51622,a,A
high,51623,b,B
high,51624,c,C
high,51625,b,B
high,51626,c,C
high,51627,b,B
high,51628,a,A
high,51629,a,A
high,51630,b,B
high,51631,a,A
high,51632,c,C
high,51633,a,A
high,51634,c,C
high,51635,a,A
high,51636,b,B
high,51637,c,C
high,51638,b,B
high,51639,c,C
high,51640,a,A
high,51641,b,B
high,51642,a,A
high,51643,b,B
high,51644,c,C
high,51645,b,B
high,51646,c,C
high,51647,b,B
high,51648,a,A
high,51649,a,A
high,51650,c,C
high,51651,a,A
high,51652,b,B
high,51653,c,C
high,51654,a,A
high,51655,c,C
high,51656,b,B
high,51657,c,C
high,51658,a,A
high,51659,c,C
high,51660,b,B
high,51661,c,C
high,51662,a,A
high,51663,c,C
high,51664,b,B
high,51665,a,A
high,51666,b,B
high,51667,a,A
high,51668,c,C
high,51669,c,C
high,51670,a,A
high,51671,c,C
high,51672,b,B
high,51673,a,A
high,51674,c,C
high,51675,a,A
high,51676,b,B
high,51677,a,A
high,51678,b,B
high,51679,a,A
high,51680,c,C
high,51681,c,C
high,51682,a,A
high,51683,c,C
high,51684,b,B
high,51685,b,B
high,51686,c,C
high,51687,b,B
high,51688,a,A
high,51689,b,B
high,51690,c,C
high,51691,b,B
high,51692,a,A
high,51693,a,A
high,51694,c,C
high,51695,a,A
high,51696,b,B
high,51697,a,A
high,51698,b,B
high,51699,a,A
high,51700,c,C
high,51701,b,B
high,51702,a,A
high,51703,b,B
high,51704,c,C
high,51705,b,B
high,51706,c,C
high,51707,b,B
high,51708,a,A
high,51709,c,C
high,51710,a,A
high,51711,c,C
high,51712,b,B
high,51713,c,C
high,51714,b,B
high,51715,c,C
high,51716,a,A
high,51717,a,A
high,51718,c,C
high,51719,a,A
high,51720,b,B
high,51721,b,B
high,51722,a,A
high,51723,b,B
high,51724,c,C
high,51725,a,A
high,51726,b,B
high,51727,a,A
high,51728,c,C
high,51729,c,C
high,51730,a,A
high,51731,c,C
high,51732,b,B
high,51733,b,B
high,51734,c,C
high,51735,b,B
high,51736,a,A
high,51737,a,A
high,51738,b,B
high,51739,a,A
high,51740,c,C
high,51741,b,B
high,51742,c,C
high,51743,b,B
high,51744,a,A
high,51745,b,B
high,51746,a,A
high,51747,b,B
high,51748,c,C
high,51749,a,A
high,51750,c,C
high,51751,a,A
high,51752,b,B
high,51753,c,C
high,51754,a,A
high,51755,c,C
high,51756,b,B
high,51757,b,B
high,51758,a,A
high,51759,b,B
high,51760,c,C
high,51761,a,A
high,51762,b,B
high,51763,a,A
high,51764,c,C
high,51765,c,C
high,51766,b,B
high,51767,c,C
high,51768,a,A
high,51769,a,A
high,51770,c,C
high,51771,a,A
high,51772,b,B
high,51773,a,A
high,51774,b,B
high,51775,a,A
high,51776,c,C
high,51777,b,B
high,51778,c,C
high,51779,b,B
high,51780,a,A
high,51781,b,B
high,51782,c,C
high,51783,b,B
high,51784,a,A
high,51785,a,A
high,51786,b,B
high,51787,a,A
high,51788,c,C
high,51789,c,C
high,51790,a,A
high,51791,c,C
high,51792,b,B
high,51793,c,C
high,51794,a,A
high,51795,c,C
high,51796,b,B
high,51797,b,B
high,51798,c,C
high,51799,b,B
high,51800,a,A
high,51801,a,A
high,51802,c,C
high,51803,a,A
high,51804,b,B
high,51805,c,C
high,51806,a,A
high,51807,c,C
high,51808,b,B
high,51809,a,A
high,51810,b,B
high,51811,a,A
high,51812,c,C
high,51813,a,A
high,51814,b,B
high,51815,a,A
high,51816,c,C
high,51817,c,C
high,51818,b,B
high,51819,c,C
high,51820,a,A
high,51821,a,A
high,51822,b,B
high,51823,a,A
high,51824,c,C
high,51825,b,B
high,51826,c,C
high,51827,b,B
high,51828,a,A
high,51829,b,B
high,51830,a,A
high,51831,b,B
high,51832,c,C
high,51833,c,C
high,51834,a,A
high,51835,c,C
high,51836,b,B
high,51837,b,B
high,51838,c,C
high,51839,b,B
high,51840,a,A
high,51841,a,A
high,51842,b,B
high,51843,a,A
high,51844,c,C
high,51845,b,B
high,51846,a,A
high,51847,b,B
high,51848,c,C
high,51849,c,C
high,51850,b,B
high,51851,c,C
high,51852,a,A
high,51853,b,B
high,51854,a,A
high,51855,b,B
high,51856,c,C
high,51857,b,B
high,51858,c,C
high,51859,b,B
high,51860,a,A
high,51861,b,B
high,51862,c,C
high,51863,b,B
high,51864,a,A
high,51865,a,A
high,51866,c,C
high,51867,a,A
high,51868,b,B
high,51869,c,C
high,51870,b,B
high,51871,c,C
high,51872,a,A
high,51873,a,A
high,51874,c,C
high,51875,a,A
high,51876,b,B
high,51877,c,C
high,51878,a,A
high,51879,c,C
high,51880,b,B
high,51881,a,A
high,51882,b,B
high,51883,a,A
high,51884,c,C
high,51885,a,A
high,51886,b,B
high,51887,a,A
high,51888,c,C
high,51889,c,C
high,51890,b,B
high,51891,c,C
high,51892,a,A
high,51893,c,C
high,51894,a,A
high,51895,c,C
high,51896,b,B
high,51897,c,C
high,51898,b,B
high,51899,c,C
high,51900,a,A
high,51901,c,C
high,51902,a,A
high,51903,c,C
high,51904,b,B
high,51905,c,C
high,51906,b,B
high,51907,c,C
high,51908,a,A
high,51909,a,A
high,51910,b,B
high,51911,a,A
high,51912,c,C
high,51913,b,B
high,51914,a,A
high,51915,b,B
high,51916,c,C
high,51917,c,C
high,51918,b,B
high,51919,c,C
high,51920,a,A
high,51921,b,B
high,51922,c,C
high,51923,b,B
high,51924,a,A
high,51925,a,A
high,51926,c,C
high,51927,a,A
high,51928,b,B
high,51929,c,C
high,51930,a,A
high,51931,c,C
high,51932,b,B
high,51933,b,B
high,51934,a,A
high,51935,b,B
high,51936,c,C
high,51937,a,A
high,51938,c,C
high,51939,a,A
high,51940,b,B
high,51941,b,B
high,51942,a,A
high,51943,b,B
high,51944,c,C
high,51945,c,C
high,51946,a,A
high,51947,c,C
high,51948,b,B
high,51949,b,B
high,51950,c,C
high,51951,b,B
high,51952,a,A
high,51953,b,B
high,51954,a,A
high,51955,b,B
high,51956,c,C
high,51957,c,C
high,51958,a,A
high,51959,c,C
high,51960,b,B
high,51961,a,A
high,51962,b,B
high,51963,a,A
high,51964,c,C
high,51965,a,A
high,51966,b,B
high,51967,a,A
high,51968,c,C
high,51969,b,B
high,51970,a,A
high,51971,b,B
high,51972,c,C
high,51973,a,A
high,51974,b,B
high,51975,a,A
high,51976,c,C
high,51977,c,C
high,51978,a,A
high,51979,c,C
high,51980,b,B
high,51981,b,B
high,51982,a,A
high,51983,b,B
high,51984,c,C
high,51985,b,B
high,51986,c,C
high,51987,b,B
high,51988,a,A
high,51989,a,A
high,51990,b,B
high,51991,a,A
high,51992,c,C
high,51993,b,B
high,51994,a,A
high,51995,b,B
high,51996,c,C
high,51997,a,A
high,51998,b,B
high,51999,a,A
high,52000,c,C
high,52001,a,A
high,52002,c,C
high,52003,a,A
high,52004,b,B
high,52005,a,A
high,52006,c,C
high,52007,a,A
high,52008,b,B
high,52009,a,A
high,52010,c,C
high,52011,a,A
high,52012,b,B
high,52013,c,C
high,52014,b,B
high,52015,c,C
high,52016,a,A
high,52017,c,C
high,52018,a,A
high,52019,c,C
high,52020,b,B
high,52021,a,A
high,52022,b,B
high,52023,a,A
high,52024,c,C
high,52025,b,B
high,52026,a,A
high,52027,b,B
high,52028,c,C
high,52029,b,B
high,52030,c,C
high,52031,b,B
high,52032,a,A
high,52033,a,A
high,52034,b,B
high,52035,a,A
high,52036,c,C
high,52037,c,C
high,52038,b,B
high,52039,c,C
high,52040,a,A
high,52041,c,C
high,52042,a,A
high,52043,c,C
high,52044,b,B
high,52045,b,B
high,52046,c,C
high,52047,b,B
high,52048,a,A
high,52049,a,A
high,52050,c,C
high,52051,a,A
high,52052,b,B
high,52053,b,B
high,52054,a,A
high,52055,b,B
high,52056,c,C
high,52057,b,B
high,52058,c,C
high,52059,b,B
high,52060,a,A
high,52061,a,A
high,52062,c,C
high,52063,a,A
high,52064,b,B
high,52065,a,A
high,52066,b,B
high,52067,a,A
high,52068,c,C
high,52069,c,C
high,52070,a,A
high,52071,c,C
high,52072,b,B
high,52073,a,A
high,52074,c,C
high,52075,a,A
high,52076,b,B
high,52077,b,B
high,52078,c,C
high,52079,b,B
high,52080,a,A
high,52081,c,C
high,52082,a,A
high,52083,c,C
high,52084,b,B
high,52085,a,A
high,52086,c,C
high,52087,a,A
high,52088,b,B
high,52089,c,C
high,52090,a,A
high,52091,c,C
high,52092,b,B
high,52093,c,C
high,52094,a,A
high,52095,c,C
high,52096,b,B
high,52097,a,A
high,52098,c,C
high,52099,a,A
high,52100,b,B
high,52101,b,B
high,52102,a,A
high,52103,b,B
high,52104,c,C
high,52105,a,A
high,52106,c,C
high,52107,a,A
high,52108,b,B
high,52109,a,A
high,52110,b,B
high,52111,a,A
high,52112,c,C
high,52113,b,B
high,52114,c,C
high,52115,b,B
high,52116,a,A
high,52117,c,C
high,52118,b,B
high,52119,c,C
high,52120,a,A
high,52121,a,A
high,52122,b,B
high,52123,a,A
high,52124,c,C
high,52125,a,A
high,52126,b,B
high,52127,a,A
high,52128,c,C
high,52129,b,B
high,52130,a,A
high,52131,b,B
high,52132,c,C
high,52133,b,B
high,52134,c,C
high,52135,b,B
high,52136,a,A
high,52137,c,C
high,52138,b,B
high,52139,c,C
high,52140,a,A
high,52141,b,B
high,52142,a,A
high,52143,b,B
high,52144,c,C
high,52145,a,A
high,52146,b,B
high,52147,a,A
high,52148,c,C
high,52149,a,A
high,52150,c,C
high,52151,a,A
high,52152,b,B
high,52153,b,B
high,52154,a,A
high,52155,b,B
high,52156,c,C
high,52157,a,A
high,52158,c,C
high,52159,a,A
high,52160,b,B
high,52161,c,C
high,52162,a,A
high,52163,c,C
high,52164,b,B
high,52165,c,C
high,52166,b,B
high,52167,c,C
high,52168,a,A
high,52169,a,A
high,52170,c,C
high,52171,a,A
high,52172,b,B
high,52173,b,B
high,52174,c,C
high,52175,b,B
high,52176,a,A
high,52177,c,C
high,52178,a,A
high,52179,c,C
high,52180,b,B
high,52181,b,B
high,52182,a,A
high,52183,b,B
high,52184,c,C
high,52185,c,C
high,52186,b,B
high,52187,c,C
high,52188,a,A
high,52189,c,C
high,52190,b,B
high,52191,c,C
high,52192,a,A
high,52193,c,C
high,52194,b,B
high,52195,c,C
high,52196,a,A
high,52197,c,C
high,52198,a,A
high,52199,c,C
high,52200,b,B
high,52201,a,A
high,52202,c,C
high,52203,a,A
high,52204,b,B
high,52205,a,A
high,52206,c,C
high,52207,a,A
high,52208,b,B
high,52209,c,C
high,52210,b,B
high,52211,c,C
high,52212,a,A
high,52213,c,C
high,52214,a,A
high,52215,c,C
high,52216,b,B
high,52217,b,B
high,52218,c,C
high,52219,b,B
high,52220,a,A
high,52221,a,A
high,52222,c,C
high,52223,a,A
high,52224,b,B
high,52225,b,B
high,52226,a,A
high,52227,b,B
high,52228,c,C
high,52229,c,C
high,52230,a,A
high,52231,c,C
high,52232,b,B
high,52233,b,B
high,52234,c,C
high,52235,b,B
high,52236,a,A
high,52237,c,C
high,52238,a,A
high,52239,c,C
high,52240,b,B
high,52241,c,C
high,52242,a,A
high,52243,c,C
high,52244,b,B
high,52245,a,A
high,52246,c,C
high,52247,a,A
high,52248,b,B
high,52249,b,B
high,52250,c,C
high,52251,b,B
high,52252,a,A
high,52253,c,C
high,52254,a,A
high,52255,c,C
high,52256,b,B
high,52257,a,A
high,52258,c,C
high,52259,a,A
high,52260,b,B
high,52261,a,A
high,52262,b,B
high,52263,a,A
high,52264,c,C
high,52265,c,C
high,52266,a,A
high,52267,c,C
high,52268,b,B
high,52269,a,A
high,52270,b,B
high,52271,a,A
high,52272,c,C
high,52273,a,A
high,52274,b,B
high,52275,a,A
high,52276,c,C
high,52277,b,B
high,52278,c,C
high,52279,b,B
high,52280,a,A
high,52281,b,B
high,52282,a,A
high,52283,b,B
high,52284,c,C
high,52285,b,B
high,52286,c,C
high,52287,b,B
high,52288,a,A
high,52289,c,C
high,52290,a,A
high,52291,c,C
high,52292,b,B
high,52293,c,C
high,52294,a,A
high,52295,c,C
high,52296,b,B
high,52297,a,A
high,52298,c,C
high,52299,a,A
high,52300,b,B
high,52301,a,A
high,52302,c,C
high,52303,a,A
high,52304,b,B
high,52305,a,A
high,52306,b,B
high,52307,a,A
high,52308,c,C
high,52309,c,C
high,52310,a,A
high,52311,c,C
high,52312,b,B
high,52313,b,B
high,52314,a,A
high,52315,b,B
high,52316,c,C
high,52317,b,B
high,52318,a,A
high,52319,b,B
high,52320,c,C
high,52321,b,B
high,52322,a,A
high,52323,b,B
high,52324,c,C
high,52325,b,B
high,52326,a,A
high,52327,b,B
high,52328,c,C
high,52329,b,B
high,52330,c,C
high,52331,b,B
high,52332,a,A
high,52333,c,C
high,52334,a,A
high,52335,c,C
high,52336,b,B
high,52337,a,A
high,52338,b,B
high,52339,a,A
high,52340,c,C
high,52341,b,B
high,52342,c,C
high,52343,b,B
high,52344,a,A
high,52345,c,C
high,52346,a,A
high,52347,c,C
high,52348,b,B
high,52349,b,B
high,52350,a,A
high,52351,b,B
high,52352,c,C
high,52353,c,C
high,52354,b,B
high,52355,c,C
high,52356,a,A
high,52357,a,A
high,52358,c,C
high,52359,a,A
high,52360,b,B
high,52361,c,C
high,52362,a,A
high,52363,c,C
high,52364,b,B
high,52365,b,B
high,52366,a,A
high,52367,b,B
high,52368,c,C
high,52369,c,C
high,52370,a,A
high,52371,c,C
high,52372,b,B
high,52373,a,A
high,52374,b,B
high,52375,a,A
high,52376,c,C
high,52377,c,C
high,52378,b,B
high,52379,c,C
high,52380,a,A
high,52381,c,C
high,52382,a,A
high,52383,c,C
high,52384,b,B
high,52385,c,C
high,52386,a,A
high,52387,c,C
high,52388,b,B
high,52389,c,C
high,52390,a,A
high,52391,c,C
high,52392,b,B
high,52393,a,A
high,52394,b,B
high,52395,a,A
high,52396,c,C
high,52397,c,C
high,52398,a,A
high,52399,c,C
high,52400,b,B
high,52401,a,A
high,52402,c,C
high,52403,a,A
high,52404,b,B
high,52405,b,B
high,52406,a,A
high,52407,b,B
high,52408,c,C
high,52409,b,B
high,52410,c,C
high,52411,b,B
high,52412,a,A
high,52413,a,A
high,52414,c,C
high,52415,a,A
high,52416,b,B
high,52417,a,A
high,52418,b,B
high,52419,a,A
high,52420,c,C
high,52421,a,A
high,52422,b,B
high,52423,a,A
high,52424,c,C
high,52425,c,C
high,52426,b,B
high,52427,c,C
high,52428,a,A
high,52429,a,A
high,52430,b,B
high,52431,a,A
high,52432,c,C
high,52433,c,C
high,52434,a,A
high,52435,c,C
high,52436,b,B
high,52437,c,C
high,52438,b,B
high,52439,c,C
high,52440,a,A
high,52441,a,A
high,52442,b,B
high,52443,a,A
high,52444,c,C
high,52445,a,A
high,52446,b,B
high,52447,a,A
high,52448,c,C
high,52449,c,C
high,52450,a,A
high,52451,c,C
high,52452,b,B
high,52453,b,B
high,52454,c,C
high,52455,b,B
high,52456,a,A
high,52457,b,B
high,52458,c,C
high,52459,b,B
high,52460,a,A
high,52461,a,A
high,52462,c,C
high,52463,a,A
high,52464,b,B
high,52465,b,B
high,52466,c,C
high,52467,b,B
high,52468,a,A
high,52469,a,A
high,52470,c,C
high,52471,a,A
high,52472,b,B
high,52473,c,C
high,52474,a,A
high,52475,c,C
high,52476,b,B
high,52477,c,C
high,52478,b,B
high,52479,c,C
high,52480,a,A
high,52481,c,C
high,52482,a,A
high,52483,c,C
high,52484,b,B
high,52485,a,A
high,52486,c,C
high,52487,a,A
high,52488,b,B
high,52489,a,A
high,52490,c,C
high,52491,a,A
high,52492,b,B
high,52493,b,B
high,52494,c,C
high,52495,b,B
high,52496,a,A
high,52497,c,C
high,52498,b,B
high,52499,c,C
high,52500,a,A
high,52501,c,C
high,52502,b,B
high,52503,c,C
high,52504,a,A
high,52505,b,B
high,52506,a,A
high,52507,b,B
high,52508,c,C
high,52509,a,A
high,52510,b,B
high,52511,a,A
high,52512,c,C
high,52513,b,B
high,52514,a,A
high,52515,b,B
high,52516,c,C
high,52517,c,C
high,52518,b,B
high,52519,c,C
high,52520,a,A
high,52521,a,A
high,52522,b,B
high,52523,a,A
high,52524,c,C
high,52525,b,B
high,52526,c,C
high,52527,b,B
high,52528,a,A
high,52529,c,C
high,52530,a,A
high,52531,c,C
high,52532,b,B
high,52533,a,A
high,52534,b,B
high,52535,a,A
high,52536,c,C
high,52537,a,A
high,52538,b,B
high,52539,a,A
high,52540,c,C
high,52541,c,C
high,52542,b,B
high,52543,c,C
high,52544,a,A
high,52545,c,C
high,52546,a,A
high,52547,c,C
high,52548,b,B
high,52549,b,B
high,52550,a,A
high,52551,b,B
high,52552,c,C
high,52553,b,B
high,52554,a,A
high,52555,b,B
high,52556,c,C
high,52557,a,A
high,52558,c,C
high,52559,a,A
high,52560,b,B
high,52561,a,A
high,52562,c,C
high,52563,a,A
high,52564,b,B
high,52565,a,A
high,52566,c,C
high,52567,a,A
high,52568,b,B
high,52569,c,C
high,52570,a,A
high,52571,c,C
high,52572,b,B
high,52573,b,B
high,52574,c,C
high,52575,b,B
high,52576,a,A
high,52577,b,B
high,52578,a,A
high,52579,b,B
high,52580,c,C
high,52581,b,B
high,52582,c,C
high,52583,b,B
high,52584,a,A
high,52585,b,B
high,52586,a,A
high,52587,b,B
high,52588,c,C
high,52589,a,A
high,52590,c,C
high,52591,a,A
high,52592,b,B
high,52593,c,C
high,52594,a,A
high,52595,c,C
high,52596,b,B
high,52597,a,A
high,52598,c,C
high,52599,a,A
high,52600,b,B
high,52601,b,B
high,52602,a,A
high,52603,b,B
high,52604,c,C
high,52605,c,C
high,52606,b,B
high,52607,c,C
high,52608,a,A
high,52609,a,A
high,52610,b,B
high,52611,a,A
high,52612,c,C
high,52613,b,B
high,52614,c,C
high,52615,b,B
high,52616,a,A
high,52617,c,C
high,52618,b,B
high,52619,c,C
high,52620,a,A
high,52621,c,C
high,52622,a,A
high,52623,c,C
high,52624,b,B
high,52625,a,A
high,52626,c,C
high,52627,a,A
high,52628,b,B
high,52629,c,C
high,52630,a,A
high,52631,c,C
high,52632,b,B
high,52633,a,A
high,52634,c,C
high,52635,a,A
high,52636,b,B
high,52637,b,B
high,52638,c,C
high,52639,b,B
high,52640,a,A
high,52641,a,A
high,52642,c,C
high,52643,a,A
high,52644,b,B
high,52645,c,C
high,52646,a,A
high,52647,c,C
high,52648,b,B
high,52649,c,C
high,52650,b,B
high,52651,c,C
high,52652,a,A
high,52653,c,C
high,52654,a,A
high,52655,c,C
high,52656,b,B
high,52657,b,B
high,52658,a,A
high,52659,b,B
high,52660,c,C
high,52661,c,C
high,52662,b,B
high,52663,c,C
high,52664,a,A
high,52665,a,A
high,52666,b,B
high,52667,a,A
high,52668,c,C
high,52669,a,A
high,52670,b,B
high,52671,a,A
high,52672,c,C
high,52673,b,B
high,52674,c,C
high,52675,b,B
high,52676,a,A
high,52677,c,C
high,52678,a,A
high,52679,c,C
high,52680,b,B
high,52681,a,A
high,52682,c,C
high,52683,a,A
high,52684,b,B
high,52685,b,B
high,52686,a,A
high,52687,b,B
high,52688,c,C
high,52689,a,A
high,52690,c,C
high,52691,a,A
high,52692,b,B
high,52693,b,B
high,52694,c,C
high,52695,b,B
high,52696,a,A
high,52697,c,C
high,52698,b,B
high,52699,c,C
high,52700,a,A
high,52701,a,A
high,52702,b,B
high,52703,a,A
high,52704,c,C
high,52705,c,C
high,52706,a,A
high,52707,c,C
high,52708,b,B
high,52709,c,C
high,52710,b,B
high,52711,c,C
high,52712,a,A
high,52713,b,B
high,52714,c,C
high,52715,b,B
high,52716,a,A
high,52717,a,A
high,52718,b,B
high,52719,a,A
high,52720,c,C
high,52721,b,B
high,52722,a,A
high,52723,b,B
high,52724,c,C
high,52725,c,C
high,52726,a,A
high,52727,c,C
high,52728,b,B
high,52729,a,A
high,52730,c,C
high,52731,a,A
high,52732,b,B
high,52733,c,C
high,52734,a,A
high,52735,c,C
high,52736,b,B
high,52737,c,C
high,52738,b,B
high,52739,c,C
high,52740,a,A
high,52741,b,B
high,52742,a,A
high,52743,b,B
high,52744,c,C
high,52745,b,B
high,52746,c,C
high,52747,b,B
high,52748,a,A
high,52749,c,C
high,52750,b,B
high,52751,c,C
high,52752,a,A
high,52753,b,B
high,52754,c,C
high,52755,b,B
high,52756,a,A
high,52757,c,C
high,52758,a,A
high,52759,c,C
high,52760,b,B
high,52761,a,A
high,52762,c,C
high,52763,a,A
high,52764,b,B
high,52765,a,A
high,52766,c,C
high,52767,a,A
high,52768,b,B
high,52769,a,A
high,52770,b,B
high,52771,a,A
high,52772,c,C
high,52773,c,C
high,52774,b,B
high,52775,c,C
high,52776,a,A
high,52777,c,C
high,52778,a,A
high,52779,c,C
high,52780,b,B
